797.908	32050	0.021099408	797.921	71220	0.122245108	1.222245108	797.908	14770	0.023274504	2.223274504				
797.921	32140	0.021158657	797.933	72320	0.124133196	1.224133196	797.921	14850	0.023400567	2.223400567				
797.933	32220	0.021211323	797.945	73360	0.125918297	1.225918297	797.933	14930	0.023526631	2.223526631				
797.945	32290	0.021257406	797.958	74350	0.127617576	1.227617576	797.945	15020	0.023668453	2.223668453				
797.958	32340	0.021290323	797.97	75270	0.129196704	1.229196704	797.958	15120	0.023826032	2.223826032				
797.97	32390	0.021323239	797.982	76120	0.130655681	1.230655681	797.97	15220	0.023983612	2.223983612				
797.982	32420	0.021342989	797.995	76890	0.131977343	1.231977343	797.982	15320	0.024141191	2.224141191				
797.995	32440	0.021356155	798.007	77590	0.133178853	1.233178853	797.995	15430	0.024314529	2.224314529				
798.007	32450	0.021362739	798.019	78200	0.134225884	1.234225884	798.007	15540	0.024487866	2.224487866				
798.019	32440	0.021356155	798.032	78730	0.135135599	1.235135599	798.019	15650	0.024661204	2.224661204				
798.032	32430	0.021349572	798.044	79160	0.13587367	1.23587367	798.032	15770	0.024850299	2.224850299				
798.044	32410	0.021336406	798.057	79500	0.136457261	1.236457261	798.044	15890	0.025039395	2.225039395				
798.057	32370	0.021310072	798.069	79740	0.136869207	1.236869207	798.057	16010	0.02522849	2.22522849				
798.069	32330	0.021283739	798.081	79890	0.137126674	1.237126674	798.069	16140	0.025433344	2.225433344				
798.081	32280	0.021250823	798.094	79940	0.137212496	1.237212496	798.081	16260	0.025622439	2.225622439				
798.094	32220	0.021211323	798.106	79890	0.137126674	1.237126674	798.094	16380	0.025811535	2.225811535				
798.106	32150	0.02116524	798.118	79740	0.136869207	1.236869207	798.106	16500	0.02600063	2.22600063				
798.118	32080	0.021119157	798.131	79490	0.136440096	1.236440096	798.118	16620	0.026189726	2.226189726				
798.131	31990	0.021059908	798.143	79150	0.135856505	1.235856505	798.131	16740	0.026378821	2.226378821				
798.143	31900	0.021000658	798.155	78720	0.135118435	1.235118435	798.143	16850	0.026552159	2.226552159				
798.155	31800	0.020934826	798.168	78190	0.13420872	1.23420872	798.155	16960	0.026725496	2.226725496				
798.168	31690	0.020862409	798.18	77580	0.133161689	1.233161689	798.168	17060	0.026883076	2.226883076				
798.18	31580	0.020789993	798.192	76890	0.131977343	1.231977343	798.18	17160	0.027040656	2.227040656				
798.192	31460	0.020710994	798.205	76120	0.130655681	1.230655681	798.192	17250	0.027182477	2.227182477				
798.205	31340	0.020631995	798.217	75270	0.129196704	1.229196704	798.205	17340	0.027324299	2.227324299				
798.217	31210	0.020546412	798.229	74360	0.127634741	1.227634741	798.217	17420	0.027450362	2.227450362				
798.229	31080	0.020460829	798.242	73380	0.125952626	1.225952626	798.229	17500	0.027576426	2.227576426				
798.242	30950	0.020375247	798.254	72350	0.124184689	1.224184689	798.242	17570	0.027686732	2.227686732				
798.254	30810	0.020283081	798.267	71260	0.122313766	1.222313766	798.254	17640	0.027797038	2.227797038				
798.267	30680	0.020197498	798.279	70120	0.12035702	1.22035702	798.267	17700	0.027891585	2.227891585				
798.279	30540	0.020105332	798.291	68950	0.118348781	1.218348781	798.279	17750	0.027970375	2.227970375				
