795.587	15680	0.026913835	795.587	16280	0.028122301	1.128122301	795.587	17110	0.03080108	2.23080108	795.587	16030	0.029889987	3.329889987	795.587	16480	0.031968962	4.431968962	795.587	17830	0.036284086	5.536284086	795.587	17770	0.036294935	6.636294935	795.587	14440	0.034495939	7.734495939	795.587	14390	0.030780749	8.830780749	795.587	9045	0.021217452	9.921217452
795.599	15750	0.027033986	795.599	16370	0.028277768	1.128277768	795.599	17210	0.030981098	2.230981098	795.599	16090	0.030001865	3.330001865	795.599	16570	0.03214355	4.43214355	795.599	17910	0.036446886	5.536446886	795.599	17820	0.036397059	6.636397059	795.599	14470	0.034567606	7.734567606	795.599	14410	0.030823529	8.830823529	795.599	9036	0.021196341	9.921196341
795.611	15830	0.027171301	795.611	16460	0.028433235	1.128433235	795.611	17300	0.031143114	2.231143114	795.611	16150	0.030113742	3.330113742	795.611	16650	0.032298739	4.432298739	795.611	17980	0.036589337	5.536589337	795.611	17870	0.036499183	6.636499183	795.611	14500	0.034639274	7.734639274	795.611	14440	0.030887701	8.830887701	795.611	9028	0.021177574	9.921177574
795.624	15910	0.027308617	795.624	16540	0.028571429	1.128571429	795.624	17390	0.031305131	2.231305131	795.624	16220	0.030244266	3.330244266	795.624	16720	0.03243453	4.43243453	795.624	18050	0.036731787	5.536731787	795.624	17910	0.036580882	6.636580882	795.624	14530	0.034710941	7.734710941	795.624	14470	0.030951872	8.830951872	795.624	9020	0.021158808	9.921158808
795.636	15990	0.027445932	795.636	16620	0.028709622	1.128709622	795.636	17480	0.031467147	2.231467147	795.636	16280	0.030356144	3.330356144	795.636	16780	0.032550921	4.432550921	795.636	18120	0.036874237	5.536874237	795.636	17960	0.036683007	6.636683007	795.636	14570	0.034806498	7.734806498	795.636	14510	0.031037433	8.831037433	795.636	9012	0.021140042	9.921140042
795.648	16080	0.027600412	795.648	16700	0.028847815	1.128847815	795.648	17570	0.031629163	2.231629163	795.648	16350	0.030486668	3.330486668	795.648	16840	0.032667313	4.432667313	795.648	18190	0.037016687	5.537016687	795.648	18000	0.036764706	6.636764706	795.648	14600	0.034878165	7.734878165	795.648	14550	0.031122995	8.831122995	795.648	9006	0.021125968	9.921125968
795.661	16180	0.027772056	795.661	16780	0.028986008	1.128986008	795.661	17650	0.031773177	2.231773177	795.661	16410	0.030598546	3.330598546	795.661	16890	0.032764306	4.432764306	795.661	18260	0.037159137	5.537159137	795.661	18040	0.036846405	6.636846405	795.661	14650	0.034997611	7.734997611	795.661	14600	0.031229947	8.831229947	795.661	9002	0.021116585	9.921116585
795.673	16280	0.027943701	795.673	16850	0.029106927	1.129106927	795.673	17720	0.03189919	2.23189919	795.673	16480	0.03072907	3.33072907	795.673	16940	0.0328613	4.4328613	795.673	18320	0.037281237	5.537281237	795.673	18090	0.036948529	6.636948529	795.673	14690	0.035093168	7.735093168	795.673	14650	0.031336898	8.831336898	795.673	8999	0.021109547	9.921109547
795.685	16390	0.028132509	795.685	16920	0.029227846	1.129227846	795.685	17800	0.032043204	2.232043204	795.685	16550	0.030859594	3.330859594	795.685	16980	0.032938894	4.432938894	795.685	18380	0.037403337	5.537403337	795.685	18130	0.037030229	6.637030229	795.685	14740	0.035212613	7.735212613	795.685	14700	0.03144385	8.83144385	795.685	8997	0.021104856	9.921104856
795.698	16510	0.028338483	795.698	16990	0.029348765	1.129348765	795.698	17860	0.032151215	2.232151215	795.698	16620	0.030990117	3.330990117	795.698	17020	0.033016489	4.433016489	795.698	18430	0.037505088	5.537505088	795.698	18180	0.037132353	6.637132353	795.698	14790	0.035332059	7.735332059	795.698	14750	0.031550802	8.831550802	795.698	8998	0.021107202	9.921107202
